company_id,year,broad_sector,computed_roe_pct,sector_flag,reference_roce_pct,anomaly_note
PNB,2024-03,Financials,61.320565191187306,Above Sector Range,1.63,Diff of 59.7 pts vs reference
RECLTD,2013-03,Financials,21.86537364517969,Within Sector Range,10.0,Diff of 11.9 pts vs reference
RECLTD,2014-03,Financials,22.789982214103734,Above Sector Range,10.0,Diff of 12.8 pts vs reference
RECLTD,2015-03,Financials,21.31461391193363,Within Sector Range,10.0,Diff of 11.3 pts vs reference
RECLTD,2024-03,Financials,20.39653929343908,Within Sector Range,10.0,Diff of 10.4 pts vs reference
SHREECEM,2013-06,Materials,26.11862643080125,Above Sector Range,14.8,Diff of 11.3 pts vs reference
SIEMENS,2014-09,Industrials,13.782857142857145,Within Sector Range,25.6,Diff of 11.8 pts vs reference
SIEMENS,2016-09,Industrials,42.83404380420402,Above Sector Range,25.6,Diff of 17.2 pts vs reference
SIEMENS,2017-09,Industrials,14.785435630689205,Within Sector Range,25.6,Diff of 10.8 pts vs reference
SIEMENS,2018-09,Industrials,10.85672972647307,Below Sector Range,25.6,Diff of 14.7 pts vs reference
SIEMENS,2019-09,Industrials,12.144988396507902,Within Sector Range,25.6,Diff of 13.5 pts vs reference
SIEMENS,2020-09,Industrials,8.1015592077539,Below Sector Range,25.6,Diff of 17.5 pts vs reference
SIEMENS,2021-09,Industrials,10.52478979414323,Below Sector Range,25.6,Diff of 15.1 pts vs reference
SIEMENS,2022-09,Industrials,13.290267011197244,Within Sector Range,25.6,Diff of 12.3 pts vs reference
SIEMENS,2023-09,Industrials,14.991976770841292,Within Sector Range,25.6,Diff of 10.6 pts vs reference
SUNPHARMA,2018-03,Healthcare,6.634650519392389,Below Sector Range,17.3,Diff of 10.7 pts vs reference
SUNPHARMA,2021-03,Healthcare,4.889912403417773,Below Sector Range,17.3,Diff of 12.4 pts vs reference
SUNPHARMA,2022-03,Healthcare,7.0587990252233865,Below Sector Range,17.3,Diff of 10.2 pts vs reference
TATACONSUM,2016-03,Consumer Staples,-0.5922842964623019,Below Sector Range,10.6,Diff of 11.2 pts vs reference
TATAMOTORS,2018-03,Consumer Discretionary,9.526554051221863,Below Sector Range,20.1,Diff of 10.6 pts vs reference
TATAMOTORS,2019-03,Consumer Discretionary,-47.73093604081158,Below Sector Range,20.1,Diff of 67.8 pts vs reference
TATAMOTORS,2020-03,Consumer Discretionary,-18.984131010320393,Below Sector Range,20.1,Diff of 39.1 pts vs reference
TATAMOTORS,2021-03,Consumer Discretionary,-24.245660397849658,Below Sector Range,20.1,Diff of 44.3 pts vs reference
TATAMOTORS,2022-03,Consumer Discretionary,-25.378694374004173,Below Sector Range,20.1,Diff of 45.5 pts vs reference
TATAMOTORS,2023-03,Consumer Discretionary,5.935307356250828,Below Sector Range,20.1,Diff of 14.2 pts vs reference
TATAMOTORS,2024-03,Consumer Discretionary,37.45613415294755,Above Sector Range,20.1,Diff of 17.4 pts vs reference
TATAPOWER,2013-03,Energy,0.9971625456019456,Below Sector Range,11.1,Diff of 10.1 pts vs reference
TATAPOWER,2014-03,Energy,0.0967663898072736,Below Sector Range,11.1,Diff of 11.0 pts vs reference
TATASTEEL,2013-03,Materials,-21.280580592297788,Below Sector Range,7.02,Diff of 28.3 pts vs reference
TATASTEEL,2015-03,Materials,-12.564994098695333,Below Sector Range,7.02,Diff of 19.6 pts vs reference
TATASTEEL,2017-03,Materials,-11.023559586451254,Below Sector Range,7.02,Diff of 18.0 pts vs reference
TATASTEEL,2018-03,Materials,29.148527213287117,Above Sector Range,7.02,Diff of 22.1 pts vs reference
TATASTEEL,2022-03,Materials,36.48016916718366,Above Sector Range,7.02,Diff of 29.5 pts vs reference
TATASTEEL,2024-03,Materials,-5.334926929972293,Below Sector Range,7.02,Diff of 12.4 pts vs reference
TCS,2013-03,Information Technology,36.51740777253152,Within Sector Range,64.3,Diff of 27.8 pts vs reference
TCS,2014-03,Information Technology,39.29667649151337,Within Sector Range,64.3,Diff of 25.0 pts vs reference
TCS,2015-03,Information Technology,39.616865804285574,Within Sector Range,64.3,Diff of 24.7 pts vs reference
TCS,2016-03,Information Technology,34.2441467807294,Within Sector Range,64.3,Diff of 30.1 pts vs reference
TCS,2017-03,Information Technology,30.571600900085834,Within Sector Range,64.3,Diff of 33.7 pts vs reference
TCS,2018-03,Information Technology,30.401278075368854,Within Sector Range,64.3,Diff of 33.9 pts vs reference
TCS,2019-03,Information Technology,35.28609440332715,Within Sector Range,64.3,Diff of 29.0 pts vs reference
TCS,2020-03,Information Technology,38.56952666238737,Within Sector Range,64.3,Diff of 25.7 pts vs reference
TCS,2021-03,Information Technology,37.67311096456215,Within Sector Range,64.3,Diff of 26.6 pts vs reference
TCS,2022-03,Information Technology,43.13375739014349,Within Sector Range,64.3,Diff of 21.2 pts vs reference
TCS,2023-03,Information Technology,46.7829337344068,Within Sector Range,64.3,Diff of 17.5 pts vs reference
TCS,2024-03,Information Technology,50.944313673485176,Above Sector Range,64.3,Diff of 13.4 pts vs reference
TECHM,2013-03,Information Technology,24.087725764835973,Below Sector Range,11.9,Diff of 12.2 pts vs reference
TECHM,2014-03,Information Technology,33.34785449793073,Within Sector Range,11.9,Diff of 21.4 pts vs reference
TITAN,2013-03,Consumer Discretionary,36.80203045685279,Above Sector Range,22.7,Diff of 14.1 pts vs reference
TITAN,2024-03,Consumer Discretionary,37.2192057915469,Above Sector Range,22.7,Diff of 14.5 pts vs reference
TORNTPHARM,2014-03,Healthcare,34.8922753547031,Above Sector Range,23.2,Diff of 11.7 pts vs reference
TORNTPHARM,2016-03,Healthcare,49.59931310818546,Above Sector Range,23.2,Diff of 26.4 pts vs reference
TORNTPHARM,2019-03,Healthcare,9.227513227513228,Below Sector Range,23.2,Diff of 14.0 pts vs reference
TORNTPHARM,2022-03,Healthcare,13.052242566773057,Below Sector Range,23.2,Diff of 10.1 pts vs reference
TRENT,2013-03,Consumer Discretionary,-2.1933387489845653,Below Sector Range,23.8,Diff of 26.0 pts vs reference
TRENT,2014-03,Consumer Discretionary,-1.917255297679112,Below Sector Range,23.8,Diff of 25.7 pts vs reference
TRENT,2015-03,Consumer Discretionary,9.071729957805907,Below Sector Range,23.8,Diff of 14.7 pts vs reference
TRENT,2016-03,Consumer Discretionary,3.7568306010928962,Below Sector Range,23.8,Diff of 20.0 pts vs reference
TRENT,2017-03,Consumer Discretionary,5.4945054945054945,Below Sector Range,23.8,Diff of 18.3 pts vs reference
TRENT,2018-03,Consumer Discretionary,5.454545454545454,Below Sector Range,23.8,Diff of 18.3 pts vs reference
TRENT,2019-03,Consumer Discretionary,5.771567436208992,Below Sector Range,23.8,Diff of 18.0 pts vs reference
TRENT,2020-03,Consumer Discretionary,4.438860971524288,Below Sector Range,23.8,Diff of 19.4 pts vs reference
TRENT,2021-03,Consumer Discretionary,-7.825335062689148,Below Sector Range,23.8,Diff of 31.6 pts vs reference
TRENT,2022-03,Consumer Discretionary,1.4805414551607445,Below Sector Range,23.8,Diff of 22.3 pts vs reference
TRENT,2024-03,Consumer Discretionary,36.30776794493609,Above Sector Range,23.8,Diff of 12.5 pts vs reference
INDIGO,2013-03,Consumer Discretionary,17886.363636363636,Above Sector Range,24.5,Diff of 17861.9 pts vs reference
INDIGO,2014-03,Consumer Discretionary,10772.727272727272,Above Sector Range,24.5,Diff of 10748.2 pts vs reference
INDIGO,2015-03,Consumer Discretionary,4939.39393939394,Above Sector Range,24.5,Diff of 4914.9 pts vs reference
INDIGO,2016-03,Consumer Discretionary,1534.775888717156,Above Sector Range,24.5,Diff of 1510.3 pts vs reference
INDIGO,2017-03,Consumer Discretionary,1692.8571428571427,Above Sector Range,24.5,Diff of 1668.4 pts vs reference
INDIGO,2018-03,Consumer Discretionary,2242.0,Above Sector Range,24.5,Diff of 2217.5 pts vs reference
INDIGO,2019-03,Consumer Discretionary,120.93023255813952,Above Sector Range,24.5,Diff of 96.4 pts vs reference
INDIGO,2020-03,Consumer Discretionary,-138.54748603351956,Below Sector Range,24.5,Diff of 163.0 pts vs reference
INDIGO,2021-03,Consumer Discretionary,-1094.148936170213,Below Sector Range,24.5,Diff of 1118.6 pts vs reference
INDIGO,2022-03,Consumer Discretionary,-48.769230769230774,Below Sector Range,24.5,Diff of 73.3 pts vs reference
INDIGO,2023-03,Consumer Discretionary,-40.7979407979408,Below Sector Range,24.5,Diff of 65.3 pts vs reference
INDIGO,2024-03,Consumer Discretionary,892.568306010929,Above Sector Range,24.5,Diff of 868.1 pts vs reference
